fighter_url,fight_url,referee,significant_strikes_landed,significant_strikes_attempted,significant_strike_accuracy,head_strikes_landed,head_strikes_attempted,body_strikes_landed,body_strikes_attempted,leg_strikes_landed,leg_strikes_attempted,distance_strikes_landed,distance_strikes_attempted,clinch_strikes_landed,clinch_strikes_attempted,ground_strikes_landed,ground_strikes_attempted,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_attempted,takedown_accuracy,knockdowns,submission_attempts,reversals,control_time_seconds,significant_strike_accuracy_opponent
09e62c450e754913,d8d22dcc1f6912e7,Dan Miragliotta,12,20,0.6,8,13,0,2,4,5,8,16,2,2,2,2,48,60,5,7,0.71,0,1,1,508,0.6
d9a56ecb6e94f02e,97770b38df67b276,Nick Berens,115,210,0.54,47,127,45,57,23,26,115,210,0,0,0,0,115,210,0,3,0.0,0,0,0,16,0.54
b2a78df161bd67f9,97770b38df67b276,Nick Berens,81,183,0.44,33,107,33,56,15,20,81,183,0,0,0,0,81,183,0,1,0.0,0,0,0,2,0.44
45f0cc9d18f35137,6f3cb7ce84185dd3,Keith Peterson,46,85,0.54,20,50,5,9,21,26,44,81,0,1,2,3,65,112,0,2,0.0,1,0,0,39,0.54
5fa2974cbd18e05c,6f3cb7ce84185dd3,Keith Peterson,41,77,0.53,16,34,8,13,17,30,36,71,5,6,0,0,76,118,1,1,1.0,0,0,0,290,0.53
da22387a0407a2dc,7d51649373d42571,Jason Herzog,125,273,0.45,75,200,37,50,13,23,123,270,2,3,0,0,127,275,0,0,,0,0,0,0,0.45
1897b7b913736a7c,7d51649373d42571,Jason Herzog,61,190,0.32,34,148,19,34,8,8,60,189,1,1,0,0,61,191,0,1,0.0,0,0,0,18,0.32
2e45d08b3f2f02c8,c2c20a04a78d9143,Zach Teiberis,6,12,0.5,1,6,4,4,1,2,6,11,0,0,0,1,6,12,0,0,,1,0,0,1,0.5
3c8a5200436e19f3,c2c20a04a78d9143,Zach Teiberis,9,18,0.5,1,9,1,2,7,7,9,18,0,0,0,0,9,18,0,0,,0,0,0,0,0.5
bc7d1ad49fcb2d08,e7b3ca036835b7c2,Dan Miragliotta,6,8,0.75,5,5,0,1,1,2,1,3,0,0,5,5,29,43,2,2,1.0,0,1,0,394,0.75
9673a497a9da119a,e7b3ca036835b7c2,Dan Miragliotta,0,6,0.0,0,4,0,2,0,0,0,6,0,0,0,0,23,31,0,0,,0,0,0,0,0.0
0e46690e55a8df75,23201d09a78d446d,Nick Berens,33,64,0.51,25,53,6,8,2,3,29,59,3,4,1,1,35,66,1,4,0.25,1,0,0,12,0.51
15ea371202eb25e1,23201d09a78d446d,Nick Berens,35,67,0.52,5,32,19,22,11,13,29,60,6,7,0,0,45,79,0,3,0.0,0,0,0,139,0.52
af9efbfd63d39734,7fd6770fe2d4f258,Zach Teiberis,10,23,0.43,6,17,2,4,2,2,9,21,1,2,0,0,11,24,0,0,,0,0,0,0,0.43
f9ab66e67240db7b,7fd6770fe2d4f258,Zach Teiberis,30,42,0.71,14,23,3,5,13,14,27,39,1,1,2,2,35,47,1,1,1.0,0,0,0,49,0.71
e1248941344b3288,e733f148060bef2a,Marc Goddard,158,259,0.61,136,225,8,14,14,20,142,237,7,11,9,11,165,266,1,11,0.09,0,0,0,78,0.61
f166e93d04a8c274,e733f148060bef2a,Marc Goddard,63,194,0.32,49,171,7,13,7,10,59,185,3,8,1,1,71,203,0,0,,1,0,0,5,0.32
4b93a88f3b1de35b,d05cb4c4135ce402,Kerry Hatley,11,28,0.39,6,18,3,7,2,3,10,24,0,0,1,4,20,39,4,7,0.57,0,0,0,164,0.39
7826923b47f8d72a,d05cb4c4135ce402,Kerry Hatley,80,143,0.55,61,119,4,5,15,19,43,96,4,5,33,42,121,197,1,2,0.5,0,0,1,281,0.55
cbf5e6f231b55443,d3be5a4e0ec273e2,Andrew Glenn,70,122,0.57,38,82,18,23,14,17,43,89,2,2,25,31,97,157,1,1,1.0,1,0,0,103,0.57
98a58c26c5b1ed17,d3be5a4e0ec273e2,Andrew Glenn,17,50,0.34,8,38,2,4,7,8,17,50,0,0,0,0,23,60,1,4,0.25,0,1,0,63,0.34
d9c6f19f958643e9,8c540eb4afe8c43e,Mike Beltran,36,64,0.56,7,25,8,18,21,21,35,61,1,3,0,0,37,66,1,14,0.07,0,0,0,103,0.56
52ef95b5860fb28c,8c540eb4afe8c43e,Mike Beltran,27,63,0.42,11,44,13,15,3,4,23,56,3,5,1,2,29,65,0,0,,1,3,0,19,0.42
1091d4d957141094,b2d731415bd367df,Marc Goddard,4,22,0.18,3,16,1,6,0,0,4,22,0,0,0,0,4,22,0,0,,0,0,0,0,0.18
2e19380f34871c6a,b2d731415bd367df,Marc Goddard,8,17,0.47,5,14,1,1,2,2,6,15,0,0,2,2,8,17,0,0,,1,0,0,2,0.47
82a5152216251682,fc43d60cbd6b0e6a,Andrew Glenn,44,107,0.41,28,78,11,20,5,9,41,104,3,3,0,0,53,116,0,2,0.0,0,0,0,33,0.41
4682bc59d5f55145,fc43d60cbd6b0e6a,Andrew Glenn,51,115,0.44,36,98,7,9,8,8,51,115,0,0,0,0,57,121,0,1,0.0,0,0,0,10,0.44
c41d426cc7326d1b,0eccebee160137b1,Mike Beltran,17,44,0.38,13,34,3,7,1,3,12,38,0,0,5,6,64,103,0,0,,0,0,1,27,0.38
7dda2cf308f24a02,0eccebee160137b1,Mike Beltran,11,20,0.55,11,20,0,0,0,0,8,16,0,1,3,3,96,131,3,11,0.27,0,3,1,599,0.55
d1941565abf50b16,11eb27a1ac74d225,Kerry Hatley,13,35,0.37,11,30,1,2,1,3,7,28,1,2,5,5,22,45,1,1,1.0,0,2,0,99,0.37
971246648e162f0d,11eb27a1ac74d225,Kerry Hatley,21,44,0.47,13,34,7,9,1,1,18,41,1,1,2,2,59,94,8,14,0.57,0,1,0,608,0.47
92a9aa9c93192871,08e7a39eb7482ebf,Mike Beltran,13,31,0.41,11,28,1,2,1,1,12,29,0,0,1,2,18,45,1,7,0.14,0,0,0,48,0.41
902ec2cc48c8ae8a,08e7a39eb7482ebf,Mike Beltran,54,73,0.73,52,71,0,0,2,2,22,39,11,12,21,22,69,92,0,0,,0,0,0,48,0.73
4e6738062d469256,4bbda6c1f6cf9d4e,Marc Goddard,3,26,0.11,0,18,2,5,1,3,3,26,0,0,0,0,3,26,0,0,,0,0,0,0,0.11
0d65c432720accb9,4bbda6c1f6cf9d4e,Marc Goddard,34,57,0.59,27,49,7,8,0,0,13,27,0,0,21,30,34,59,0,0,,1,0,0,18,0.59
3cf18e01cb6cbde3,fd98843926965cbd,Andrew Glenn,45,114,0.39,25,84,5,8,15,22,39,104,6,10,0,0,78,150,0,0,,0,0,0,0,0.39
0be6776db31d98ec,fd98843926965cbd,Andrew Glenn,9,26,0.34,8,25,0,0,1,1,8,25,1,1,0,0,13,30,6,19,0.31,0,0,0,258,0.34
147e70aa6cc48cfc,b87d6f71d901355b,Marc Goddard,17,60,0.28,10,47,3,5,4,8,17,60,0,0,0,0,17,60,0,0,,0,0,0,6,0.28
9384e71bca6c409d,b87d6f71d901355b,Marc Goddard,127,175,0.72,74,120,40,42,13,13,118,161,4,4,5,10,140,195,0,0,,2,0,0,43,0.72
f2b3f4ef3f780168,0e71e69359db4d1e,Kerry Hatley,8,12,0.66,5,9,1,1,2,2,5,9,3,3,0,0,24,32,0,0,,0,1,0,93,0.66
3c26c420584d912d,0e71e69359db4d1e,Kerry Hatley,3,7,0.42,2,6,1,1,0,0,2,6,0,0,1,1,19,28,1,2,0.5,0,0,0,264,0.42
fba03cd6cc28dc41,86a1be10255eea4e,Jason Herzog,41,143,0.28,29,124,6,11,6,8,40,133,1,7,0,3,44,149,4,11,0.36,0,0,0,219,0.28
396fe87b84ac2e1c,86a1be10255eea4e,Jason Herzog,84,157,0.53,37,90,17,30,30,37,75,148,9,9,0,0,117,195,0,0,,0,0,0,6,0.53
b8bbdeff718dbb7d,a160e94fdb66de17,Keith Peterson,24,31,0.77,22,28,2,3,0,0,2,7,1,1,21,23,135,158,4,5,0.8,0,1,0,827,0.77
791c8437b341fba5,a160e94fdb66de17,Keith Peterson,3,9,0.33,2,6,1,2,0,1,3,9,0,0,0,0,27,46,0,0,,0,1,0,0,0.33
8173f134396cb971,fc3825dd1b67e39d,Chris Tognoni,11,24,0.45,7,19,1,2,3,3,11,24,0,0,0,0,14,27,2,3,0.66,0,0,1,128,0.45
117a06469813e4ef,fc3825dd1b67e39d,Chris Tognoni,44,74,0.59,42,70,2,4,0,0,7,24,0,0,37,50,116,179,2,4,0.5,0,1,3,338,0.59
0c6d9ea8306c029e,0c80eef2f4570543,Mike Beltran,47,109,0.43,29,85,12,18,6,6,45,105,2,4,0,0,56,118,0,0,,0,0,0,1,0.43
6ac9bc2953c47345,0c80eef2f4570543,Mike Beltran,38,83,0.45,27,66,7,10,4,7,36,79,2,4,0,0,51,97,0,8,0.0,0,0,0,284,0.45
6d68c1afe954f121,de9422207df2de64,Jason Herzog,18,43,0.41,11,33,6,9,1,1,14,37,0,1,4,5,22,50,0,0,,1,0,0,7,0.41
29162be25ebef5f0,de9422207df2de64,Jason Herzog,12,34,0.35,3,13,0,7,9,14,11,32,1,2,0,0,26,49,1,4,0.25,0,0,0,137,0.35
fbb60f24af5d5a02,d1368ca941c1fefc,Mike Beltran,4,8,0.5,2,5,2,3,0,0,1,4,0,1,3,3,17,35,8,17,0.47,0,0,0,796,0.5
0cd0456d6029cec2,d1368ca941c1fefc,Mike Beltran,23,39,0.58,18,32,4,6,1,1,5,19,12,14,6,6,93,126,0,0,,0,0,1,16,0.58
d7e40dca3ae125be,76641669c1607b7a,Keith Peterson,20,69,0.28,6,43,6,17,8,9,20,69,0,0,0,0,23,72,0,0,,0,0,0,0,0.28
27b388f0aab49780,76641669c1607b7a,Keith Peterson,27,50,0.54,23,46,2,2,2,2,25,48,2,2,0,0,35,58,1,1,1.0,0,1,0,58,0.54
f748267c4ab6c127,58811a4e36c53b89,Jason Herzog,43,111,0.38,33,99,6,8,4,4,38,101,3,8,2,2,59,133,0,0,,3,0,0,70,0.38
7cec3c4a5e7b6d68,58811a4e36c53b89,Jason Herzog,43,117,0.36,31,98,3,9,9,10,37,107,6,10,0,0,50,124,0,0,,0,0,0,0,0.36
4e30e4250cb08b61,fd088ce1481315a5,Chris Tognoni,32,76,0.42,12,41,13,25,7,10,28,70,4,4,0,2,111,170,3,5,0.6,0,0,0,274,0.42
efc67b07eed39794,fd088ce1481315a5,Chris Tognoni,36,62,0.58,7,26,11,13,18,23,33,58,3,3,0,1,51,82,0,1,0.0,0,0,0,195,0.58
eb8d8c2a95cfccb8,4b1aec2395ebca14,Keith Peterson,73,151,0.48,44,115,21,27,8,9,57,127,9,14,7,10,139,227,2,3,0.66,1,0,3,250,0.48
f7be1db194e03d7e,4b1aec2395ebca14,Keith Peterson,57,117,0.48,34,91,11,13,12,13,55,114,2,3,0,0,69,133,4,13,0.3,0,0,0,178,0.48
8eb046f83e82bf26,96cc199d78732d11,Mike Beltran,58,107,0.54,29,72,3,4,26,31,49,93,9,14,0,0,142,211,0,1,0.0,0,0,0,306,0.54
02f484417a6fa69d,96cc199d78732d11,Mike Beltran,36,141,0.25,19,120,6,6,11,15,32,137,4,4,0,0,45,154,0,2,0.0,0,0,0,20,0.25
2c483cf443f38ece,cca4d763b1c6de0a,Chris Tognoni,10,34,0.29,9,31,1,3,0,0,9,33,0,0,1,1,34,63,0,0,,0,0,0,2,0.29
d35298b6df168456,cca4d763b1c6de0a,Chris Tognoni,45,75,0.6,39,67,4,4,2,4,13,39,1,1,31,35,107,150,4,5,0.8,0,1,0,758,0.6
792be9a24df82ed6,33e301872e2b5680,Herb Dean,89,176,0.5,59,138,18,25,12,13,87,174,2,2,0,0,95,182,1,5,0.2,0,0,0,85,0.5
32ab52e5de93092d,33e301872e2b5680,Herb Dean,116,279,0.41,90,237,11,24,15,18,115,278,1,1,0,0,119,282,0,0,,0,0,0,0,0.41
2e7878927067fdca,8fc8d66ad0074ab0,Mike Beltran,23,25,0.92,21,23,2,2,0,0,7,9,0,0,16,16,23,25,0,0,,1,0,0,10,0.92
519e4fe37ce9ff75,8fc8d66ad0074ab0,Mike Beltran,3,9,0.33,2,5,0,3,1,1,3,9,0,0,0,0,3,9,0,0,,0,0,0,0,0.33
5ef94841c4bc3f86,ab4a91a59c01d6b6,Marc Goddard,8,27,0.29,8,25,0,0,0,2,7,25,1,1,0,1,8,27,0,0,,0,1,0,16,0.29
077e3ace32b72be9,ab4a91a59c01d6b6,Marc Goddard,6,13,0.46,1,2,0,3,5,8,6,13,0,0,0,0,6,13,0,0,,0,0,0,0,0.46
fe2babf95de24fb1,0f20c1d7c44fa5fe,Mike Beltran,20,39,0.51,12,30,5,5,3,4,16,34,0,0,4,5,26,46,4,8,0.5,0,0,0,578,0.51
37098a6e6c27fb66,0f20c1d7c44fa5fe,Mike Beltran,17,31,0.54,15,28,2,3,0,0,16,30,0,0,1,1,39,53,1,1,1.0,0,2,0,134,0.54
9a97acbfd5a08bfa,55376d5c205fa844,Marc Goddard,27,41,0.65,21,34,1,2,5,5,14,25,5,5,8,11,28,42,0,1,0.0,1,0,0,42,0.65
72ea1984c52019b5,55376d5c205fa844,Marc Goddard,7,24,0.29,3,17,3,4,1,3,7,23,0,1,0,0,7,24,0,0,,0,0,0,0,0.29
f2900678e98f6d6a,5ba7dd466e30169f,Herb Dean,64,151,0.42,31,110,11,16,22,25,63,149,1,2,0,0,64,151,1,5,0.2,0,0,0,57,0.42
34b96d52db1d26e6,5ba7dd466e30169f,Herb Dean,83,141,0.58,72,129,6,7,5,5,78,135,3,4,2,2,84,142,0,0,,1,0,0,2,0.58
baa9be02c3e3e038,64fe6e61a24dbf39,Raul Porrata,17,33,0.51,6,21,6,7,5,5,17,33,0,0,0,0,17,33,0,0,,0,0,0,0,0.51
2f815ed5f8278ba6,64fe6e61a24dbf39,Raul Porrata,28,50,0.56,24,43,3,6,1,1,26,48,2,2,0,0,28,50,0,0,,1,0,0,0,0.56
5ec591b78349ba7e,41cdbcc0f3635b8f,Fernando Salas Navarro,64,98,0.65,36,69,23,24,5,5,29,53,26,31,9,14,77,113,6,15,0.4,0,1,1,408,0.65
20bccc9bb4ceb23e,41cdbcc0f3635b8f,Fernando Salas Navarro,65,105,0.61,39,72,19,25,7,8,19,47,17,23,29,35,159,208,1,2,0.5,0,1,3,293,0.61
8e5d953bdb9ae5e7,7efca050bc7be8ac,Horacio Lopez Villanueva,84,150,0.56,71,135,9,11,4,4,75,141,7,7,2,2,114,184,5,11,0.45,0,0,0,450,0.56
abb68e3c7ca128f2,7efca050bc7be8ac,Horacio Lopez Villanueva,87,151,0.57,58,112,14,23,15,16,78,135,4,4,5,12,117,186,0,0,,0,0,0,19,0.57
e132d47bd9efbbe0,7e3fc760b26b6ae4,Raul Porrata,64,120,0.53,49,102,12,14,3,4,59,114,4,5,1,1,76,136,2,6,0.33,0,0,0,135,0.53
c77a953488e5607d,7e3fc760b26b6ae4,Raul Porrata,79,182,0.43,32,116,27,43,20,23,74,174,4,7,1,1,88,191,0,3,0.0,0,0,0,1,0.43
e00a3dee329a51f7,e2e2537a345367d4,Fernando Salas Navarro,33,54,0.61,24,45,7,7,2,2,26,47,3,3,4,4,35,56,0,0,,2,0,1,49,0.61
b909a9a9688b5284,e2e2537a345367d4,Fernando Salas Navarro,18,35,0.51,10,24,5,7,3,4,16,32,2,3,0,0,20,37,2,4,0.5,0,1,0,85,0.51
e2be0c1a9b886d92,9f66d450af690df5,Horacio Lopez Villanueva,44,68,0.64,21,41,7,7,16,20,32,55,4,4,8,9,57,81,0,1,0.0,0,0,1,93,0.64
d2cd7a69cc55e7ed,9f66d450af690df5,Horacio Lopez Villanueva,26,65,0.4,16,51,6,9,4,5,22,60,3,3,1,2,62,121,2,9,0.22,0,1,0,454,0.4
f1fac969a1d70b08,371ed8497799998e,Jason Herzog,23,35,0.65,10,21,11,12,2,2,11,23,12,12,0,0,23,35,0,1,0.0,0,0,0,15,0.65
45f7cb591c3ab00b,371ed8497799998e,Jason Herzog,57,93,0.61,44,76,8,9,5,8,19,53,7,7,31,33,221,295,5,7,0.71,0,1,0,670,0.61
99df7d0a2a08a8a8,6d9ea9f436ed354d,Marc Goddard,59,131,0.45,17,67,10,26,32,38,59,131,0,0,0,0,59,131,0,1,0.0,0,0,0,0,0.45
9014c02eff8b3d62,6d9ea9f436ed354d,Marc Goddard,75,157,0.47,19,87,6,15,50,55,74,156,1,1,0,0,75,157,0,1,0.0,0,0,0,8,0.47
fd55393021a8c255,96c6be6b22385967,Daniel Movahedi,15,24,0.62,10,19,4,4,1,1,2,7,7,8,6,9,30,44,3,10,0.3,0,1,0,569,0.62
3a46b268013afede,96c6be6b22385967,Daniel Movahedi,55,89,0.61,30,57,15,20,10,12,15,34,22,27,18,28,138,178,0,1,0.0,1,0,0,64,0.61
51018a31ddf31eb2,b5b4b69bccb9ff4a,Lukasz Bosacki,9,21,0.42,6,17,2,3,1,1,4,11,0,0,5,10,14,28,0,0,,0,0,0,0,0.42
545092d13c67aa49,b5b4b69bccb9ff4a,Lukasz Bosacki,11,21,0.52,7,13,1,2,3,6,6,14,0,0,5,7,17,32,1,1,1.0,0,2,0,204,0.52
6d38e41efa47a72d,8e6640c007ad603d,Jason Herzog,16,26,0.61,13,21,1,1,2,4,12,22,2,2,2,2,22,32,1,2,0.5,0,0,0,12,0.61
fd406a32a6fb3a29,8e6640c007ad603d,Jason Herzog,15,40,0.37,9,31,5,5,1,4,8,30,1,2,6,8,24,50,4,5,0.8,1,1,0,337,0.37
329e403448756217,9779eb1aae1d4654,Marc Goddard,72,119,0.6,42,80,5,8,25,31,62,104,3,4,7,11,89,136,0,0,,1,1,0,60,0.6
5b03b61f9d90125e,9779eb1aae1d4654,Marc Goddard,42,94,0.44,21,64,13,18,8,12,37,87,3,3,2,4,69,125,1,3,0.33,0,0,1,204,0.44
4c88a1db5a46c6a4,2a1071689c3af9df,Lukasz Bosacki,38,122,0.31,19,92,10,19,9,11,37,120,1,2,0,0,59,143,0,1,0.0,0,0,0,1,0.31
06626b6287e1ae1e,2a1071689c3af9df,Lukasz Bosacki,39,98,0.39,20,60,6,9,13,29,35,94,4,4,0,0,88,147,0,6,0.0,0,0,0,221,0.39
bb2c3c3a466224af,e5a88f5c686173c4,Daniel Movahedi,58,97,0.59,37,71,11,15,10,11,29,56,3,6,26,35,71,112,4,6,0.66,0,0,0,393,0.59
5cdf5339728f580d,e5a88f5c686173c4,Daniel Movahedi,51,104,0.49,28,67,9,21,14,16,28,77,4,4,19,23,92,147,0,3,0.0,0,1,0,56,0.49
c9cf753cfdf77fc2,dd229687cb62c871,Marc Goddard,61,155,0.39,28,110,29,40,4,5,60,151,1,4,0,0,64,158,1,2,0.5,0,0,0,61,0.39
0d5cc0170c1a7e71,dd229687cb62c871,Marc Goddard,60,145,0.41,47,130,1,2,12,13,49,118,2,2,9,25,102,192,1,1,1.0,0,0,0,223,0.41
a93f94c923c3a9cb,8af2b589d5e9c1ae,Jason Herzog,73,141,0.51,35,87,17,28,21,26,47,105,26,36,0,0,116,187,0,2,0.0,0,0,0,336,0.51
22e07d3da1aa3475,8af2b589d5e9c1ae,Jason Herzog,18,55,0.32,8,43,7,8,3,4,14,48,4,7,0,0,36,78,0,4,0.0,0,0,0,109,0.32
9c442aaf149ea982,a693622ad8c0d672,Lukasz Bosacki,52,104,0.5,16,37,24,46,12,21,49,99,3,5,0,0,64,117,0,0,,0,2,0,59,0.5
19f8a2f6eecd92ac,a693622ad8c0d672,Lukasz Bosacki,36,72,0.5,22,51,10,12,4,9,27,60,2,4,7,8,38,74,0,0,,1,0,0,67,0.5
a2d342ffc83913ed,1b02588149d126bf,Daniel Movahedi,59,100,0.59,41,79,12,15,6,6,25,57,33,40,1,3,114,158,1,7,0.14,0,0,0,254,0.59
42ac4020cba261ad,1b02588149d126bf,Daniel Movahedi,30,84,0.35,22,67,7,13,1,4,24,75,6,9,0,0,65,128,6,12,0.5,0,0,0,358,0.35
7772b283d288dbe2,265dbd9be8caa7de,Jason Herzog,29,71,0.4,16,51,10,15,3,5,23,64,6,7,0,0,36,81,0,5,0.0,0,0,0,5,0.4
ec13c393d029297d,265dbd9be8caa7de,Jason Herzog,79,149,0.53,40,103,16,19,23,27,62,127,5,5,12,17,79,149,2,2,1.0,2,0,0,103,0.53
7acbb0972e75281a,67f7163e536d62e2,Herb Dean,111,220,0.5,72,173,8,11,31,36,110,218,1,2,0,0,112,221,0,0,,0,0,0,0,0.5
327d5f279895110d,67f7163e536d62e2,Herb Dean,141,338,0.41,85,253,20,36,36,49,137,332,4,6,0,0,141,340,0,1,0.0,0,0,0,15,0.41
c68c68efaa5ca6ef,c83133ee114945ed,Mark Smith,46,87,0.52,17,38,16,32,13,17,36,71,2,3,8,13,46,88,0,0,,1,0,0,10,0.52
8adcbd525fab8d9b,c83133ee114945ed,Mark Smith,17,49,0.34,5,28,2,5,10,16,13,44,4,5,0,0,19,54,1,5,0.2,0,0,0,74,0.34
262a7d06203657e6,d8f40b82364b6411,Kerry Hatley,59,149,0.39,36,117,10,15,13,17,45,129,2,3,12,17,87,186,4,5,0.8,0,0,0,399,0.39
a7151778b3381036,d8f40b82364b6411,Kerry Hatley,71,171,0.41,39,122,21,35,11,14,63,160,8,11,0,0,106,215,0,0,,0,1,0,32,0.41
da22387a0407a2dc,ab1aa23060d4e87b,Chris Tognoni,13,39,0.33,11,35,2,4,0,0,11,37,2,2,0,0,46,74,0,1,0.0,0,3,1,212,0.33
700a674c042b7a96,ab1aa23060d4e87b,Chris Tognoni,45,71,0.63,23,47,12,14,10,10,31,53,14,18,0,0,53,82,1,5,0.2,0,0,0,162,0.63
709fadb644ee3f51,e56403718205b494,Herb Dean,17,39,0.43,5,21,7,13,5,5,16,36,1,3,0,0,20,42,2,2,1.0,0,0,0,49,0.43
49edd0d90f60fb7d,e56403718205b494,Herb Dean,28,58,0.48,13,35,5,10,10,13,28,58,0,0,0,0,29,60,0,1,0.0,1,1,1,14,0.48
a68575214ecad140,36db86c39ed09997,Kerry Hatley,16,44,0.36,4,20,1,8,11,16,16,44,0,0,0,0,16,44,0,0,,0,0,0,0,0.36
239d8e5359022f3b,36db86c39ed09997,Kerry Hatley,14,27,0.51,4,12,3,6,7,9,13,26,0,0,1,1,26,39,0,0,,1,0,0,5,0.51
fc08099550072fe4,74bc22b367cca118,Mark Smith,66,111,0.59,56,97,4,6,6,8,59,100,1,2,6,9,77,123,0,1,0.0,1,0,0,57,0.59
a67f5afa8d6a1b80,74bc22b367cca118,Mark Smith,23,86,0.26,11,70,5,9,7,7,22,85,1,1,0,0,24,87,0,2,0.0,0,0,0,5,0.26
a474aade8eb3a8f0,29d9c5a3f2b78903,Chris Tognoni,18,32,0.56,8,21,5,5,5,6,18,31,0,0,0,1,77,96,5,10,0.5,0,1,0,474,0.56
d1053e55f00e53fe,29d9c5a3f2b78903,Chris Tognoni,16,52,0.3,11,45,1,1,4,6,16,52,0,0,0,0,19,55,0,0,,0,1,0,0,0.3
07f959e6596307bb,cb3eb07b7152366e,Herb Dean,16,24,0.66,3,10,3,3,10,11,16,24,0,0,0,0,18,26,0,2,0.0,1,2,0,14,0.66
723b64c0e9a8f348,cb3eb07b7152366e,Herb Dean,13,31,0.41,3,13,0,2,10,16,13,31,0,0,0,0,13,31,0,1,0.0,0,0,0,10,0.41
1b35af4d1529adf6,5fa6543868367f4b,Mark Smith,82,251,0.32,45,202,23,34,14,15,79,246,3,5,0,0,101,273,1,2,0.5,0,0,0,75,0.32
e94085e821bd81de,5fa6543868367f4b,Mark Smith,76,152,0.5,43,113,15,20,18,19,69,144,3,4,4,4,146,233,3,8,0.37,0,1,0,261,0.5
e8fe9c15d348e778,5d8af316413ea2f7,Kerry Hatley,33,79,0.41,21,66,8,9,4,4,32,77,1,2,0,0,34,80,1,5,0.2,0,0,0,17,0.41
b1f21ce050035d58,5d8af316413ea2f7,Kerry Hatley,108,159,0.67,59,99,23,27,26,33,90,140,16,17,2,2,161,220,2,2,1.0,0,1,0,290,0.67
68d35296f566792b,1c62a7444808d97f,Chris Tognoni,31,67,0.46,17,49,7,11,7,7,31,67,0,0,0,0,31,67,0,1,0.0,0,0,0,0,0.46
b1e5bcaad32a3cac,1c62a7444808d97f,Chris Tognoni,37,76,0.48,31,70,4,4,2,2,37,75,0,0,0,1,39,78,0,0,,1,0,0,2,0.48
c3d2b9bcb4cead6b,a8f8245096eaf0cd,Mark Smith,14,41,0.34,8,32,0,0,6,9,14,41,0,0,0,0,14,41,0,0,,0,0,0,0,0.34
f1ab6f37492c630a,a8f8245096eaf0cd,Mark Smith,17,43,0.39,12,34,5,9,0,0,15,40,0,0,2,3,19,45,0,0,,1,0,0,2,0.39
e5549c82bfb5582d,9e05fe95a4fc63bc,Marc Goddard,76,137,0.55,11,57,17,25,48,55,69,130,7,7,0,0,97,159,0,1,0.0,0,0,0,0,0.55
d802174b0c0c1f4e,9e05fe95a4fc63bc,Marc Goddard,94,180,0.52,36,112,30,39,28,29,75,159,19,21,0,0,127,224,0,12,0.0,0,0,0,342,0.52
9e8f6c728eb01124,a2f31cf3a28a7730,Jason Herzog,72,134,0.53,56,117,9,9,7,8,41,92,26,34,5,8,98,163,0,3,0.0,1,0,0,92,0.53
c814b4c899793af6,a2f31cf3a28a7730,Jason Herzog,68,119,0.57,20,61,43,52,5,6,49,100,14,14,5,5,81,134,2,2,1.0,0,0,0,40,0.57
4d8fa64202cee4c1,a3cd6a65aaa9f104,Mark Smith,7,20,0.35,4,16,2,3,1,1,5,12,0,1,2,7,11,25,0,0,,0,0,0,103,0.35
e4a47b07044ddd72,a3cd6a65aaa9f104,Mark Smith,10,16,0.62,7,13,0,0,3,3,6,11,0,0,4,5,17,23,0,1,0.0,0,1,0,0,0.62
3df5493bb279226f,79f1c9f97d83ec83,Keith Peterson,12,21,0.57,8,16,2,3,2,2,7,14,1,1,4,6,30,42,3,5,0.6,0,0,0,478,0.57
abcf2cc6efc42031,79f1c9f97d83ec83,Keith Peterson,4,16,0.25,2,12,2,3,0,1,1,13,2,2,1,1,40,56,1,1,1.0,0,0,0,244,0.25
887961364be5ceb3,231968c02cdfe65e,Chris Tognoni,4,15,0.26,1,7,1,3,2,5,4,15,0,0,0,0,4,15,0,0,,0,0,0,0,0.26
9c393e836a852f30,231968c02cdfe65e,Chris Tognoni,4,9,0.44,4,7,0,0,0,2,4,9,0,0,0,0,4,9,0,0,,1,0,0,3,0.44
17e97649403ba428,af3e43049bc86fe9,Jason Herzog,59,97,0.6,39,74,19,22,1,1,53,90,5,5,1,2,127,169,0,0,,0,0,0,50,0.6
2f43a3e82661fa99,af3e43049bc86fe9,Jason Herzog,32,84,0.38,28,78,2,4,2,2,32,83,0,1,0,0,47,104,4,21,0.19,0,0,0,229,0.38
1e719d4b676dc19a,e61cb905f6152183,Mark Smith,27,56,0.48,14,40,9,10,4,6,25,53,2,3,0,0,31,63,2,7,0.28,0,1,0,72,0.48
369ea36e450ae62a,e61cb905f6152183,Mark Smith,46,83,0.55,19,54,7,7,20,22,46,83,0,0,0,0,47,84,0,0,,0,0,0,0,0.55
cdb96af67d096b1e,cab4937435d081d0,Keith Peterson,40,95,0.42,32,82,4,9,4,4,35,87,5,8,0,0,41,96,0,1,0.0,0,0,0,20,0.42
28d421729451c8ca,cab4937435d081d0,Keith Peterson,79,120,0.65,49,89,28,29,2,2,54,91,25,29,0,0,81,123,0,0,,0,0,0,3,0.65
480779d7f9a424d3,19fe7177254802d1,Chris Tognoni,58,129,0.44,29,80,14,30,15,19,57,128,1,1,0,0,78,154,0,1,0.0,0,0,0,2,0.44
